t_ms,t_ms_rel,t_s_rel,servo_deg,v_div,v_rf,v_photo,r_m,B_exp,L_exp,V_in,P_in,B_teo,L_teo,err_B_abs,err_L_abs,err_B_rel,err_L_rel
351734,3050,3.05,0,1.3418,0.8792,0.1934,0.3966106403010388,0.8792,0.1934,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642164528296496,-6.163879084551812,-0.6512999250473267,-0.9695781800000001
351784,3100,3.1,0,1.3418,0.8784,0.1926,0.3966106403010388,0.8784,0.1926,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642964528296496,-6.164679084551812,-0.6516172135595675,-0.96970402
351834,3150,3.15,0,1.345,0.8768,0.1934,0.3966106403010388,0.8768,0.1934,14.795,21.8892025,2.521364528296496,6.357279084551812,-1.644564528296496,-6.163879084551812,-0.6522517905840491,-0.9695781800000001
351884,3200,3.2,0,1.3442,0.8792,0.1966,0.3966106403010388,0.8792,0.1966,14.786200000000001,21.863171044000005,2.521364528296496,6.357279084551812,-1.642164528296496,-6.160679084551812,-0.6512999250473267,-0.96907482
351934,3250,3.25,0,1.349,0.8768,0.1934,0.3966106403010388,0.8768,0.1934,14.839,22.0195921,2.521364528296496,6.357279084551812,-1.644564528296496,-6.163879084551812,-0.6522517905840491,-0.9695781800000001
351984,3300,3.3,0,1.341,0.8768,0.1958,0.3966106403010388,0.8768,0.1958,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.644564528296496,-6.161479084551812,-0.6522517905840491,-0.9692006599999999
352034,3350,3.35,0,1.341,0.8776,0.1934,0.3966106403010388,0.8776,0.1934,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.6437645282964959,-6.163879084551812,-0.6519345020718083,-0.9695781800000001
352084,3400,3.4,0,1.3426,0.8792,0.1942,0.3966106403010388,0.8792,0.1942,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.642164528296496,-6.1630790845518115,-0.6512999250473267,-0.9694523399999999
352134,3450,3.45,0,1.341,0.8905,0.1974,0.3966106403010388,0.8905,0.1974,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.6308645282964962,-6.159879084551812,-0.646818224811925,-0.96894898
352184,3500,3.5,0,1.3418,0.8856,0.1918,0.3966106403010388,0.8856,0.1918,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.6357645282964959,-6.165479084551812,-0.6487616169493999,-0.96982986
352234,3550,3.55,0,1.341,0.8784,0.1934,0.3966106403010388,0.8784,0.1934,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.642964528296496,-6.163879084551812,-0.6516172135595675,-0.9695781800000001
352284,3600,3.6,0,1.3418,0.8792,0.1934,0.3966106403010388,0.8792,0.1934,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642164528296496,-6.163879084551812,-0.6512999250473267,-0.9695781800000001
352334,3650,3.65,0,1.3418,0.8768,0.1894,0.3966106403010388,0.8768,0.1894,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.644564528296496,-6.167879084551812,-0.6522517905840491,-0.97020738
352384,3700,3.7,0,1.341,0.8784,0.1813,0.3966106403010388,0.8784,0.1813,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.642964528296496,-6.175979084551812,-0.6516172135595675,-0.9714815099999999
352434,3750,3.75,0,1.341,0.88,0.0629,0.3966106403010388,0.88,0.0629,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.6413645282964962,-6.294379084551812,-0.6509826365350859,-0.99010583
352484,3800,3.8,0,1.341,0.884,0.0,0.3966106403010388,0.884,0.0,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.357279084551812,-0.6493961939738817,-1.0
352534,3850,3.85,0,1.3418,0.8784,0.0,0.3966106403010388,0.8784,0.0,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642964528296496,-6.357279084551812,-0.6516172135595675,-1.0
352584,3900,3.9,0,1.345,0.884,0.1523,0.3966106403010388,0.884,0.1523,14.795,21.8892025,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.204979084551812,-0.6493961939738817,-0.9760432099999999
352634,3950,3.95,0,1.3418,0.8848,0.1958,0.3966106403010388,0.8848,0.1958,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.636564528296496,-6.161479084551812,-0.6490789054616408,-0.9692006599999999
352684,4000,4.0,0,1.3426,0.8832,0.1934,0.3966106403010388,0.8832,0.1934,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.638164528296496,-6.163879084551812,-0.6497134824861225,-0.9695781800000001
352734,4050,4.05,0,1.3418,0.8873,0.2015,0.3966106403010388,0.8873,0.2015,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.634064528296496,-6.155779084551812,-0.6480873788608883,-0.96830405
352784,4100,4.1,0,1.3426,0.8792,0.1942,0.3966106403010388,0.8792,0.1942,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.642164528296496,-6.1630790845518115,-0.6512999250473267,-0.9694523399999999
